true,animals,cities,companies,elements,facts,generated,inventions
0.77314985,0.6422262,0.6604732,0.8760029,0.6183783,0.64953583,0.7344978,0.6863812
0.72615933,0.6162958,0.61944824,0.8000151,0.583408,0.6279298,0.6917791,0.6247608
0.6464206,0.45505452,0.5629132,0.83724475,0.48567492,0.5012343,0.5813361,0.53384626
0.64247143,0.4420625,0.5687655,0.8384505,0.4751618,0.49402884,0.58245873,0.539646
0.6167611,0.42121646,0.5363563,0.8121309,0.46568117,0.47487614,0.549925,0.49802533
0.68984467,0.5128337,0.59152853,0.79933393,0.5714205,0.577971,0.62080467,0.601908
0.8588313,0.7380705,0.7641432,0.86255884,0.70644677,0.78484493,0.8229478,0.7852445
0.7382331,0.60598105,0.62319267,0.8489386,0.5909562,0.6189599,0.7027309,0.6486181
0.8179302,0.6564446,0.7021484,0.9029066,0.67737174,0.6882446,0.76142824,0.7220621
0.82994616,0.66009665,0.7419269,0.8900516,0.6792606,0.71102387,0.78753227,0.7449287
0.78082263,0.6565404,0.67636335,0.87638736,0.6234528,0.65005064,0.74676883,0.672892
0.64495456,0.46249282,0.5436615,0.8127792,0.5021,0.5128982,0.5728306,0.53840446
0.7083256,0.5906887,0.60828596,0.79407144,0.5693947,0.6044805,0.67432076,0.6099771
0.75322473,0.62951046,0.64929056,0.85734844,0.58664286,0.6284368,0.7276861,0.6611241
0.83727753,0.68546283,0.73763645,0.89576834,0.682091,0.7217566,0.8057951,0.7499802
0.6802345,0.52231544,0.57982117,0.82689595,0.5394739,0.5494876,0.6091616,0.5676565
0.8011763,0.6896259,0.7411118,0.76340735,0.6681909,0.78198993,0.7790482,0.75670433
0.84516,0.75527567,0.74653,0.8324941,0.7160286,0.78968436,0.8129656,0.78161466
0.60145056,0.40645975,0.51673925,0.78255904,0.45535144,0.47935072,0.5393939,0.5000292
0.6834948,0.5036234,0.5868733,0.84143317,0.5334602,0.5508969,0.6103023,0.578773
0.6959596,0.6724165,0.59460425,0.6919047,0.56186986,0.6395663,0.7008932,0.64427525
0.82243717,0.6946828,0.7142494,0.87722814,0.66227436,0.71324444,0.7863332,0.72204745
0.66356826,0.49018812,0.5899136,0.8255292,0.510383,0.5207584,0.6116141,0.55360425
0.7604275,0.6374651,0.64885,0.86616826,0.5885997,0.6436697,0.720989,0.6748972
0.7596226,0.6458734,0.64304864,0.86473525,0.6053618,0.6389743,0.72437996,0.66758835
0.7485474,0.6782058,0.6329965,0.79059345,0.61525375,0.6522716,0.71879315,0.6552685
0.62286586,0.42476705,0.53674316,0.8191492,0.47053942,0.4802389,0.5568616,0.51934016
0.741327,0.65600413,0.6178013,0.8072184,0.605481,0.6356325,0.7045579,0.6535952
0.77992976,0.6307736,0.6824314,0.89557505,0.6071129,0.64638424,0.75285435,0.681232
0.7727715,0.6031685,0.68026817,0.8943514,0.60658634,0.6358899,0.7333323,0.6709431
0.76410073,0.6477076,0.6310097,0.86339194,0.61645925,0.64656395,0.71900266,0.6774857
0.65251136,0.47359276,0.5684352,0.8260204,0.5022913,0.514852,0.5794758,0.5339584
0.74186414,0.58121574,0.66579825,0.8634342,0.5830176,0.5966331,0.7133815,0.6451886
0.6470245,0.45435488,0.55536705,0.8220747,0.5002824,0.51364887,0.58487743,0.5429773
0.628512,0.4591394,0.5564855,0.78820115,0.4725209,0.48975205,0.57315093,0.51032376
0.8430692,0.700944,0.7409708,0.9053196,0.6872931,0.721093,0.80356383,0.74233985
0.8593058,0.7009573,0.77530277,0.8894086,0.70132214,0.7582444,0.8238735,0.77592355
0.6037498,0.41849267,0.5097889,0.79700017,0.46172708,0.46771136,0.52978384,0.49748453
0.81563425,0.6837063,0.70248264,0.88197553,0.64251614,0.7024487,0.7715705,0.7262201
0.86392105,0.7225075,0.7715672,0.87541544,0.7194814,0.7622981,0.8267924,0.7779587
0.843348,0.68393564,0.74831855,0.89556587,0.6932794,0.7277269,0.8060924,0.75879
0.7917385,0.68749416,0.71120346,0.8178072,0.6404574,0.7033298,0.7804736,0.72689533
0.8000747,0.643213,0.7061708,0.88209856,0.64676267,0.67229253,0.7594947,0.6999085
0.7325207,0.62201583,0.5976102,0.842096,0.59852195,0.6170734,0.6901789,0.6481765
0.68477035,0.49981105,0.5898324,0.85192335,0.5495011,0.5413506,0.6077942,0.5818249
0.73217434,0.6448586,0.6269847,0.79064894,0.59691197,0.63710463,0.7078786,0.6451311
0.76737064,0.6493792,0.6501665,0.8758998,0.61109495,0.6435594,0.7274941,0.66650534
0.7864052,0.66303456,0.66135204,0.880689,0.62582636,0.6680294,0.73886395,0.6895305
0.7322182,0.5932374,0.6222926,0.85630035,0.581341,0.6102286,0.70143706,0.6330537
0.75470555,0.6334785,0.62568253,0.86832035,0.59602493,0.64040273,0.7105928,0.6633689
0.6642962,0.4764313,0.5819728,0.83734214,0.5015909,0.52306455,0.5970266,0.5497774
0.74238753,0.60182774,0.627295,0.8614514,0.59168214,0.62494844,0.69835174,0.6465411
0.7922573,0.6581693,0.66013014,0.90837175,0.62649,0.6714902,0.7442084,0.6965277
0.6620333,0.49190068,0.5693371,0.8202783,0.5201607,0.528049,0.5932133,0.55175924
0.7019632,0.5963766,0.58080125,0.8174994,0.55620134,0.59333557,0.6616539,0.60807145
0.6840499,0.5771811,0.5853326,0.7782122,0.54774624,0.570265,0.634161,0.58227736
0.72696817,0.63853514,0.5942092,0.8353393,0.57665586,0.60670125,0.6947044,0.6495708
0.5943979,0.39856595,0.5226892,0.7878507,0.44798487,0.45645133,0.5347599,0.47591522
0.70182157,0.55576533,0.57245463,0.83714795,0.56329936,0.5902798,0.6172888,0.5914917
0.6940443,0.54066646,0.5923385,0.84093195,0.542825,0.56632054,0.6632271,0.6046984
0.7256437,0.6019527,0.6421876,0.79844826,0.5745019,0.6107765,0.7020607,0.62869227
0.6794981,0.50070333,0.5971962,0.836252,0.52758694,0.5402721,0.619972,0.5612893
0.676185,0.49315485,0.5965367,0.83538455,0.5341272,0.52678746,0.61144644,0.5682298
0.6689315,0.5534866,0.5598657,0.8005533,0.5143024,0.5501039,0.65115595,0.5874096
0.85114115,0.7202162,0.7532835,0.86664295,0.70198214,0.77370965,0.80911183,0.771858
0.82408476,0.69505996,0.7064241,0.8882434,0.6742758,0.70908153,0.7791268,0.73357713
0.7585937,0.6086165,0.62867725,0.88190436,0.61755216,0.63565135,0.70891523,0.67901105
0.75810754,0.61562365,0.6565598,0.86056423,0.60691553,0.63548505,0.7198293,0.66338825
0.68717754,0.57736486,0.5799205,0.8156682,0.53554744,0.568447,0.66940343,0.5885821
0.7890015,0.64931566,0.67839134,0.89785004,0.63097274,0.6548025,0.74156415,0.69663763
0.68173516,0.5047219,0.59488606,0.83810455,0.5186398,0.5452285,0.6161415,0.57602924
0.7117612,0.59695077,0.60652053,0.81880915,0.5680566,0.5948559,0.6835799,0.6100923
0.6491896,0.44344497,0.57448435,0.83315814,0.4848647,0.50291944,0.59086955,0.54780906
0.68325436,0.5498696,0.5819229,0.8149432,0.53576267,0.5660653,0.65930206,0.59267104
0.7520822,0.6675958,0.6357561,0.8023959,0.6190257,0.66155136,0.7230077,0.6634698
0.57466024,0.49261776,0.44925323,0.6893444,0.46212924,0.49675027,0.54106754,0.48752898
0.73860633,0.6150389,0.61909354,0.8422743,0.59470725,0.6222567,0.70705795,0.6553885
0.65939415,0.4899968,0.57272166,0.83731997,0.50346506,0.5160457,0.5941024,0.53859234
0.74573576,0.6145348,0.62045133,0.8726995,0.59639025,0.6216165,0.6994072,0.648196
0.6946431,0.5535803,0.58500487,0.8535044,0.5308115,0.5631026,0.6266497,0.5879731
0.78442097,0.6270995,0.67596686,0.88746345,0.6302829,0.6637192,0.73712283,0.67610765
0.83742523,0.734172,0.71680605,0.8591974,0.67206216,0.74619466,0.812708,0.7608527
0.8512678,0.7333157,0.7373285,0.8839797,0.7060518,0.7478234,0.80549043,0.7509866
0.77282023,0.67128646,0.65827096,0.8175918,0.62495357,0.6769698,0.7389653,0.6837901
0.62898874,0.454893,0.5380062,0.8017095,0.47371858,0.5007025,0.5524633,0.51930726
0.78817,0.6512176,0.6753827,0.88753074,0.6338155,0.66301405,0.74405646,0.68780184
0.6011999,0.41105932,0.52224183,0.7892412,0.45499116,0.45886713,0.5370983,0.49463117
0.72813547,0.5649863,0.6264928,0.85065055,0.5945804,0.60397613,0.6491769,0.6095837
0.6635994,0.46983963,0.59625554,0.8423461,0.50998724,0.5111298,0.60796297,0.5467666
0.8616212,0.7036247,0.75050324,0.9090839,0.70223886,0.76034355,0.8184103,0.7748183
0.84300077,0.71542966,0.7798184,0.83866763,0.69083464,0.7767329,0.82281643,0.7800082
0.7844722,0.62324595,0.6975672,0.88056064,0.61777794,0.6579533,0.75828266,0.6881637
0.7346794,0.6440362,0.62679493,0.7894256,0.59157044,0.64236766,0.70327604,0.6362076
0.8413076,0.6899,0.75991774,0.8721056,0.6935296,0.74684775,0.8072998,0.76491255
0.65638256,0.5368024,0.58505654,0.7577727,0.5090723,0.53701806,0.64726067,0.57366353
0.7768863,0.657259,0.66355985,0.86986446,0.6160076,0.6534039,0.73748314,0.68070996
0.8444928,0.7010338,0.73675215,0.89522046,0.6832793,0.73868465,0.81011266,0.75649893
0.7709643,0.66196597,0.6464709,0.87357754,0.6169169,0.6488926,0.7332764,0.68061066
0.7580816,0.62487376,0.63900703,0.8656573,0.615908,0.63695204,0.70753634,0.6576517
0.65551233,0.48703846,0.5740624,0.77928025,0.5188352,0.5446528,0.58726406,0.5609915
0.853936,0.71603477,0.76655966,0.8709549,0.69759166,0.7571815,0.8173322,0.7754576
0.67506766,0.5288073,0.5653573,0.8313339,0.5418497,0.54884446,0.60138744,0.55519474
0.6680194,0.47229066,0.5958586,0.83945215,0.5081252,0.51937246,0.6034646,0.55859125
0.8005779,0.64658207,0.7287849,0.8143233,0.6600041,0.7148108,0.7757744,0.727731
0.7698592,0.64493126,0.6604884,0.8760127,0.6143112,0.6439765,0.7266073,0.67214113
0.8619149,0.6989963,0.76570237,0.9020312,0.71286213,0.74925494,0.8170796,0.78065026
0.7105652,0.62755257,0.5903181,0.776209,0.57285506,0.6123145,0.6778034,0.62418044
0.75468075,0.6082341,0.6574867,0.87158275,0.59886235,0.62448275,0.71369565,0.65479946
0.80554336,0.678767,0.68989146,0.89764744,0.6425824,0.68101406,0.76900655,0.7107691
0.69575787,0.5501907,0.58783174,0.84317106,0.54924953,0.57198757,0.6128665,0.5763295
0.64848053,0.4518664,0.5737345,0.8151411,0.5262228,0.505883,0.58557403,0.538304
0.84737474,0.6962275,0.7640039,0.86957127,0.69359624,0.7540536,0.81820554,0.77574
0.6506343,0.4980248,0.5595099,0.8024485,0.4921006,0.534168,0.58733785,0.5515728
0.62377656,0.52485853,0.49971563,0.7558514,0.49275947,0.52203524,0.556864,0.52075964
0.63103026,0.46674415,0.54826665,0.78465974,0.47689542,0.5158503,0.58219564,0.52850133
0.73767495,0.5461121,0.6755202,0.8480536,0.5776062,0.6078671,0.7081864,0.6379255
0.71402323,0.60198426,0.5859219,0.7921144,0.6232649,0.60777944,0.63259494,0.6105519
0.8228991,0.69089794,0.71991,0.88497066,0.67098546,0.7036562,0.7833014,0.72856
0.8521329,0.6855291,0.7709063,0.87000006,0.69345576,0.7514845,0.8222103,0.7694169
0.82472205,0.74412894,0.7148645,0.8607131,0.66915107,0.73401105,0.7973999,0.7511143
0.7513353,0.62485564,0.62263715,0.8629607,0.598132,0.633507,0.7062218,0.6610661
0.85772437,0.71545213,0.76313925,0.8881246,0.6924538,0.7530009,0.83007956,0.7793435
0.8471697,0.7291703,0.7229705,0.87456083,0.6981524,0.74973464,0.802922,0.76874864
0.74880964,0.64822125,0.65526175,0.80136275,0.5983012,0.64501643,0.7315835,0.66025925
0.6890723,0.519949,0.6090434,0.843796,0.5316464,0.5527985,0.6297279,0.5882652
0.78495204,0.6380149,0.6592797,0.8804142,0.6262114,0.68046594,0.727399,0.6866128
0.75512993,0.6089612,0.6368451,0.8776115,0.5981613,0.6355086,0.7128227,0.65770954
0.76280725,0.6790627,0.6460099,0.80760545,0.6218625,0.67029715,0.74151754,0.674085
0.8210254,0.7250756,0.7190455,0.8501556,0.66712046,0.7204832,0.80310136,0.75652856
0.8599847,0.7598348,0.73738194,0.85982156,0.7299955,0.77231205,0.8191781,0.7814499
0.7609446,0.5991769,0.66665626,0.8814801,0.59731764,0.6248824,0.7260034,0.66596603
0.79346585,0.63791734,0.7202598,0.83784986,0.6505381,0.6963717,0.7642619,0.7387588
0.70263803,0.58758223,0.6087135,0.80923945,0.5548403,0.5882683,0.64501107,0.59036535
0.7775975,0.65078664,0.6648946,0.88636297,0.6151829,0.65339565,0.7379335,0.672603
0.66063905,0.46091616,0.58379745,0.8372682,0.5068883,0.5186382,0.59840935,0.55455035
0.77359104,0.65624815,0.6580546,0.87500715,0.61811537,0.646804,0.7376758,0.67661405
0.6029515,0.40682086,0.52315545,0.7867062,0.47230726,0.46869162,0.5313957,0.49315482
0.75701237,0.6154381,0.661074,0.84243387,0.605449,0.6459075,0.71425164,0.6582848
0.76152015,0.65648276,0.639143,0.8568303,0.60502064,0.64712226,0.7332356,0.67055756
0.76109797,0.63505983,0.65426666,0.8422883,0.6133667,0.6429653,0.72502685,0.66454816
0.74128306,0.5953416,0.65588975,0.820867,0.5966354,0.62464267,0.70380723,0.6519088
0.6890192,0.5050609,0.6141299,0.7955246,0.5727346,0.57523215,0.62595475,0.5732685
0.7808534,0.6364832,0.6750703,0.89228714,0.6152432,0.64840055,0.74756074,0.6989885
0.87967384,0.758396,0.7741353,0.89718974,0.7341663,0.7762542,0.84667563,0.7973645
0.6409201,0.45342398,0.5544112,0.822518,0.48006314,0.50498277,0.56876194,0.53768605
0.84484994,0.73371637,0.70528054,0.8596632,0.70709753,0.7660594,0.78852177,0.74248904
0.6266117,0.41900295,0.56127435,0.8290705,0.46378368,0.4749971,0.5685919,0.52407646
0.675506,0.48879606,0.59065354,0.8459892,0.52116644,0.5317264,0.5998933,0.56305397
0.76698077,0.6455142,0.6609756,0.88073456,0.59444225,0.6391119,0.7409795,0.6722492
0.7076242,0.5272057,0.62696934,0.81602687,0.6015935,0.5735941,0.64110696,0.5875521
0.64544696,0.47603488,0.54803705,0.80378926,0.49764383,0.5198797,0.5726012,0.5286238
0.6735388,0.5415338,0.5523049,0.80933595,0.5418862,0.5558986,0.5887964,0.56914634
0.835367,0.67475784,0.73049664,0.86069196,0.70128155,0.746577,0.78221685,0.7567221
0.75418025,0.62210006,0.6353488,0.8837555,0.58567953,0.6247226,0.71802306,0.67024505
0.55113655,0.48057744,0.441456,0.67654157,0.45386004,0.44480443,0.49695647,0.45133707
0.8254701,0.67227775,0.7313006,0.8907422,0.67036307,0.707919,0.7925979,0.7273884
0.64196765,0.47563407,0.54895973,0.8116355,0.4865259,0.5077511,0.5725211,0.51954997
0.64032865,0.4551679,0.5522476,0.8241707,0.49593976,0.5005839,0.56755906,0.52510804
0.74496853,0.6239876,0.6282841,0.8650682,0.590917,0.6194022,0.7142692,0.64875114
0.6086117,0.40938663,0.52842635,0.801383,0.45006767,0.47452414,0.5489303,0.50349176
0.8342968,0.72706676,0.7294766,0.8735751,0.6698042,0.74405724,0.807919,0.76177865
0.6637236,0.55583453,0.5602884,0.7517989,0.5365701,0.5620307,0.63107306,0.56837785
0.85686994,0.75837106,0.7622025,0.84061766,0.7084023,0.7903372,0.82758784,0.79208565
0.8231561,0.698065,0.764887,0.812714,0.6780108,0.76746535,0.79457104,0.7524445
0.8194892,0.6731958,0.7159996,0.8714509,0.6818813,0.70900625,0.76622295,0.71668047
0.6386031,0.46429682,0.5534648,0.80805045,0.5022496,0.5033808,0.55866134,0.5208808
0.6992935,0.5650768,0.6040088,0.8165891,0.5494935,0.57662094,0.6762632,0.6099067
0.78089476,0.62527966,0.7022132,0.8527701,0.628397,0.6660676,0.7504371,0.69274575
0.70820826,0.5192818,0.62584555,0.85060596,0.5801947,0.5704397,0.64031947,0.5930773
0.80956626,0.7042694,0.69830227,0.8410639,0.6666447,0.71070725,0.77724606,0.6966111
0.73475623,0.6167455,0.6049582,0.85298395,0.586621,0.6181302,0.70211226,0.6511383
0.6711061,0.57252514,0.56560206,0.7955466,0.51385826,0.5566346,0.6183969,0.5742732
0.83874524,0.7114946,0.7191787,0.8957021,0.6792046,0.7227249,0.803095,0.7398691
0.6871914,0.54509985,0.5990869,0.8021289,0.5554344,0.56031954,0.62274337,0.5790061
0.8271686,0.6931198,0.7179723,0.90015715,0.672653,0.7018793,0.7747332,0.71643555
0.6535101,0.46422207,0.5632138,0.83933526,0.49733323,0.5092162,0.5839237,0.5492624
0.63700897,0.462407,0.5362402,0.80904883,0.4912129,0.5119561,0.5608392,0.533018
0.82601357,0.70724654,0.74296045,0.85147816,0.6632081,0.7214914,0.8187666,0.7576519
0.8487585,0.6913146,0.73826444,0.9023789,0.70230305,0.74228406,0.7980544,0.76371527
0.61800724,0.4413486,0.53807265,0.7985935,0.45556706,0.47863716,0.55559546,0.49670678
0.6197907,0.43300384,0.52642393,0.815758,0.4673028,0.48027474,0.5438483,0.51151896
0.8479444,0.7617388,0.7648399,0.8167514,0.7060475,0.8038664,0.82477474,0.7969232
0.6941401,0.5294977,0.6031338,0.8529016,0.53203976,0.551878,0.6201823,0.5916877
0.72350115,0.5960076,0.60312736,0.8494051,0.5667073,0.6079502,0.6853684,0.6366385
0.7385234,0.60612786,0.63946676,0.8470966,0.5788153,0.61533576,0.7130717,0.6483681
0.7334317,0.6194636,0.6229814,0.8423354,0.5828257,0.60845864,0.7000227,0.6419737
0.80268824,0.68183,0.68733996,0.8726797,0.65201384,0.6888108,0.75108695,0.7039131
0.74774426,0.5875826,0.6280713,0.8712785,0.60024333,0.6291432,0.69379336,0.65928006
0.832851,0.7242938,0.7158774,0.8688196,0.67946017,0.7341503,0.8015001,0.7611625
0.65194976,0.52435243,0.5481215,0.8218081,0.50695807,0.5067147,0.5870226,0.54429096
0.5970855,0.39643407,0.5338173,0.78307164,0.44122013,0.45627546,0.54240036,0.49090603
0.6737153,0.48046172,0.60975754,0.84414566,0.5058353,0.5257366,0.61844647,0.5537887
0.8312838,0.7041166,0.7201878,0.8709596,0.69293755,0.72965735,0.780849,0.73505914
0.65060425,0.48533672,0.54497325,0.81620634,0.49924526,0.52467203,0.57055736,0.53764415
0.74519825,0.58833045,0.641867,0.86139894,0.60158074,0.6199775,0.7061138,0.64572215
0.82578003,0.66169244,0.7337822,0.8648131,0.690644,0.73442894,0.77629375,0.76279974
0.7874068,0.6234401,0.71146786,0.88264716,0.6130944,0.6497878,0.76417255,0.6873912
0.70811564,0.56470406,0.62124693,0.8357715,0.5456061,0.57936597,0.6832553,0.6217263
0.7845391,0.61213624,0.67560035,0.88913745,0.63215566,0.6666417,0.7265634,0.67568606
0.6157076,0.4317915,0.53357625,0.7860372,0.4795402,0.48440355,0.54155004,0.5101728
0.8091385,0.65935236,0.7068678,0.89606416,0.6606498,0.67945915,0.759341,0.7068101
0.81940395,0.7202954,0.75039506,0.7803665,0.6892433,0.7873681,0.7919589,0.76518124
0.77371967,0.62315226,0.68933916,0.86913323,0.6091137,0.64020056,0.75379515,0.6782186
0.81154406,0.64611965,0.70306104,0.9122002,0.6431637,0.6876452,0.7611201,0.70627284
0.6276731,0.42733356,0.54150885,0.81660545,0.48755395,0.4835452,0.5531762,0.5228042
0.643914,0.4423889,0.5795645,0.8149622,0.5009435,0.5028773,0.59445715,0.52982455
0.84504855,0.7006955,0.7698465,0.8635086,0.6954749,0.7673042,0.81157804,0.7781048
0.56910044,0.5041435,0.46071708,0.6638342,0.47323108,0.4679925,0.5039892,0.47552598
0.6508621,0.47454527,0.5608965,0.83040535,0.49286264,0.5121653,0.5762397,0.5306215
0.8518966,0.7084468,0.76073104,0.88220286,0.68883276,0.76088953,0.81887376,0.77229154
0.82822484,0.6670591,0.7348549,0.89757323,0.67070675,0.7103846,0.791842,0.7351506
0.72894835,0.58089924,0.62445724,0.85382116,0.58671033,0.59467006,0.69063854,0.6365147
0.61737,0.41134834,0.54835814,0.7775417,0.4778917,0.488376,0.5593856,0.52596503
0.74473405,0.6041248,0.633206,0.84997714,0.5961124,0.62785447,0.70270544,0.6555842
0.81899035,0.7423258,0.70216846,0.83156216,0.6818152,0.73839873,0.7934216,0.7411202
0.8115596,0.6469902,0.73037666,0.8886347,0.6510236,0.68622637,0.7794122,0.7175405
0.6180058,0.42023048,0.5470231,0.8102517,0.45601314,0.47393718,0.5618744,0.5003244
0.67334986,0.49767265,0.5837977,0.8523393,0.5026694,0.5368442,0.6125739,0.556304
0.716799,0.585538,0.6237529,0.80639106,0.5790817,0.5955492,0.6829407,0.62134546
0.77314293,0.6549861,0.67140186,0.837778,0.62270236,0.6609713,0.7400366,0.67477626
0.8438053,0.7586571,0.74039173,0.8142956,0.69797933,0.79701984,0.8165873,0.783124
0.7458261,0.60927415,0.6267125,0.8714837,0.5842286,0.6240802,0.70076203,0.6476349
0.63708174,0.4433741,0.56462437,0.82068825,0.4793186,0.4945082,0.5850748,0.5215463
0.6866027,0.4947723,0.61410654,0.8547506,0.51730335,0.54113525,0.6315051,0.5654875
0.62564456,0.4243129,0.5554876,0.8173448,0.4683841,0.48100835,0.56798387,0.5170469
0.818854,0.67338127,0.69774973,0.908322,0.6650462,0.698426,0.7640774,0.71540177
0.6875994,0.5410061,0.59191835,0.8212316,0.53999627,0.5616809,0.6595696,0.5970588
0.77681303,0.62419975,0.66524327,0.8870468,0.6234311,0.65553117,0.7327064,0.6740256
0.74815696,0.599614,0.6389857,0.8847861,0.5939381,0.61499584,0.71153694,0.65437746
0.75060683,0.66662914,0.62202615,0.83645856,0.5990519,0.6441795,0.70391417,0.6579658
0.77064574,0.5932107,0.65096515,0.8700035,0.6458825,0.6574529,0.70103097,0.67473704
0.8397484,0.7125809,0.71852374,0.8807191,0.677903,0.73889923,0.803694,0.7561244
0.7913225,0.64961004,0.6699448,0.9056791,0.6329292,0.6567402,0.740741,0.69898653
0.6305778,0.47478604,0.5266098,0.80477494,0.47662765,0.50654066,0.55307233,0.5329213
0.8463702,0.68824124,0.76133,0.89440125,0.69728935,0.72966564,0.8086465,0.76120794
0.65798897,0.4678919,0.5752709,0.84906185,0.5029825,0.51487845,0.5902282,0.5551199
0.8380501,0.71323097,0.73601437,0.87885594,0.69296485,0.73605114,0.8097527,0.7623914
0.7827748,0.6293711,0.6926172,0.86362505,0.6223648,0.6611778,0.75823575,0.6881336
0.68042314,0.50815094,0.57716453,0.8385907,0.5700782,0.54237396,0.59524536,0.5668083
0.76351535,0.62051225,0.6631888,0.8444959,0.62873244,0.64990556,0.7190293,0.6706596
0.6705675,0.4989936,0.5766944,0.84922546,0.5198389,0.5267676,0.60084575,0.55843794
0.7365201,0.64842385,0.61131036,0.8236229,0.5835167,0.632831,0.6976074,0.64274615
0.7976069,0.66524076,0.66609716,0.8923712,0.6601903,0.6732132,0.7411217,0.70569927
0.84314007,0.7364496,0.7357417,0.86355865,0.6838249,0.7461409,0.81791294,0.7698834
0.8481542,0.7444467,0.73775756,0.87726223,0.6888583,0.749907,0.8143366,0.7669386
0.67315483,0.5695081,0.55968475,0.79970145,0.5417819,0.5512332,0.6037326,0.55430245
0.7447288,0.651566,0.6411102,0.7911532,0.60452706,0.6510112,0.71939105,0.6616225
0.7134916,0.57975996,0.59151566,0.84449124,0.5620873,0.60045683,0.67384636,0.62661976
0.8136716,0.65606403,0.7221641,0.8800889,0.6639149,0.70957524,0.7781756,0.7397419
0.7614908,0.66578406,0.66423994,0.8072722,0.6241907,0.6668997,0.7404121,0.677597
0.8657451,0.75440097,0.75879633,0.8623884,0.70636606,0.77661705,0.840797,0.7872046
0.8511344,0.7030184,0.7631221,0.8998083,0.68704355,0.7367234,0.8133331,0.7469951
0.726843,0.627158,0.6186254,0.8272464,0.5706508,0.609249,0.6979828,0.6355928
0.7155578,0.575928,0.606416,0.808691,0.58330894,0.60330945,0.67404634,0.6352332
0.6233098,0.43645024,0.536492,0.81184316,0.4859947,0.4868757,0.5596584,0.50697625
0.82901424,0.71075517,0.7277347,0.8723329,0.6710843,0.7187658,0.78581727,0.7243458
0.68099487,0.5905469,0.57686025,0.7503273,0.5317923,0.58972824,0.6516256,0.60433465
0.5860961,0.3910594,0.50423473,0.77651215,0.43662608,0.4577804,0.53366816,0.48230007
0.8428929,0.7513907,0.693412,0.88161695,0.6919321,0.74661213,0.7886318,0.7479377
0.77345103,0.6426021,0.66741955,0.85673875,0.6085861,0.6583773,0.7361274,0.6898098
0.7558613,0.58209515,0.665988,0.89293885,0.5790184,0.6225773,0.72438574,0.6526655
0.86472046,0.752101,0.77084243,0.83699274,0.7349889,0.799839,0.829217,0.7984588
0.66575706,0.5461043,0.5647831,0.8132737,0.5321582,0.53315884,0.60864437,0.54780746
0.6437628,0.50254536,0.5358921,0.79186386,0.5083756,0.52534455,0.61183333,0.5528456
0.84431773,0.6879759,0.7548462,0.87405896,0.695605,0.7632642,0.8035565,0.774529
0.6917536,0.53430057,0.58959115,0.8411424,0.5438235,0.5611578,0.65622336,0.5936137
0.647925,0.5593376,0.54149806,0.7467816,0.52392304,0.5395327,0.59364647,0.5501297
0.6989723,0.55144703,0.6036148,0.8285918,0.56275433,0.56813556,0.6309147,0.5813857
0.6235684,0.43461683,0.5232567,0.8164517,0.4788096,0.4904283,0.5531793,0.5193979
0.68537104,0.5841515,0.5689827,0.7542009,0.56078625,0.5943066,0.6419865,0.59617126
0.6088744,0.40062606,0.5478325,0.8027301,0.4601713,0.458853,0.54879314,0.49007213
0.79379153,0.6674656,0.6514001,0.89080226,0.6484824,0.68065405,0.7412983,0.6973928
0.63224816,0.5468592,0.5186064,0.71795475,0.51462513,0.5410657,0.59417766,0.53440666
0.7501879,0.65429455,0.6316094,0.8364875,0.590924,0.6394747,0.7156788,0.66357297
0.60864073,0.42185575,0.52678573,0.8032385,0.46529308,0.4701694,0.54584366,0.5002223
0.73047155,0.6389742,0.6311169,0.78452945,0.5838735,0.63210374,0.7108687,0.6468947
0.6569502,0.4648152,0.57687324,0.8395654,0.50398445,0.511501,0.5890472,0.5400555
0.74475694,0.6177571,0.63620496,0.8668823,0.58493423,0.6172501,0.71179605,0.65244216
0.62404215,0.48743787,0.5290583,0.7513305,0.51123095,0.50455993,0.5428184,0.5336791
0.6839451,0.5591324,0.5829705,0.793326,0.54003656,0.5766217,0.6040827,0.5748018
0.6226022,0.44298542,0.53007805,0.81461155,0.46822852,0.49128395,0.5591285,0.50342584
0.7511714,0.6062453,0.66135454,0.85547113,0.5952401,0.62097377,0.72394145,0.65684104
0.819471,0.69743353,0.7497369,0.80255365,0.6796948,0.7662628,0.7966907,0.7729033
0.77170753,0.6531762,0.6504097,0.8684197,0.6128682,0.6570324,0.7352661,0.6877317
0.85207194,0.7357401,0.73766077,0.84751415,0.7134423,0.78611606,0.79972637,0.78846264
0.82307315,0.7011323,0.69828844,0.90365356,0.6624911,0.71135753,0.7747978,0.7216181
0.6662729,0.4726523,0.5819689,0.8374977,0.5122996,0.52835894,0.59078455,0.5520246
0.6683091,0.48661935,0.58437645,0.8374523,0.5044867,0.5278644,0.60053915,0.5489528
0.76542807,0.69858783,0.6719716,0.7496135,0.6250751,0.728199,0.74906003,0.730271
0.78192544,0.63597596,0.6895391,0.8592868,0.6301974,0.66385216,0.7563701,0.6747168
0.8017378,0.6335796,0.7193451,0.87541044,0.64306986,0.6842894,0.7636249,0.7007642
0.8434653,0.70473695,0.7331201,0.88830674,0.69957757,0.7393743,0.80467373,0.75379455
0.82321876,0.6946355,0.73743856,0.86590797,0.6650248,0.73484355,0.79977936,0.74919015
0.8220564,0.6873708,0.71770227,0.88436353,0.6631744,0.7079271,0.78655404,0.7307766
